i(id), p(parent1), p(parent2), g(EBV), u(upperbound), h(inbreeding)
1, 0, 0, -3.7820920000000000, 0, 0.0000000000000000
2, 0, 0, -2.9301360000000001, 0, 0.0000000000000000
3, 0, 0, -18.4301600000000010, 0, 0.0000000000000000
4, 0, 0, 5.6487069999999999, 0, 0.0000000000000000
5, 0, 0, -14.4842600000000010, 0, 0.0000000000000000
6, 0, 0, 0.0766770000000000, 0, 0.0000000000000000
7, 0, 0, 17.3810900000000000, 0, 0.0000000000000000
8, 0, 0, -11.1111799999999990, 0, 0.0000000000000000
9, 0, 0, -8.7179160000000007, 0, 0.0000000000000000
10, 0, 0, -1.8023720000000001, 0, 0.0000000000000000
11, 0, 0, -8.1526530000000008, 0, 0.0000000000000000
12, 0, 0, 13.7622400000000000, 0, 0.0000000000000000
13, 0, 0, 10.0516000000000010, 0, 0.0000000000000000
14, 0, 0, 5.1959510000000000, 0, 0.0000000000000000
15, 0, 0, -4.5366020000000002, 0, 0.0000000000000000
16, 0, 0, -8.1852680000000007, 0, 0.0000000000000000
17, 0, 0, 7.6312179999999996, 0, 0.0000000000000000
18, 0, 0, 19.3791400000000000, 0, 0.0000000000000000
19, 0, 0, 7.8277419999999998, 0, 0.0000000000000000
20, 0, 0, 0.0255880000000000, 0, 0.0000000000000000
21, 0, 0, 5.4943140000000001, 0, 0.0000000000000000
22, 0, 0, -9.3501829999999995, 0, 0.0000000000000000
23, 0, 0, 14.4863700000000010, 0, 0.0000000000000000
24, 0, 0, -5.3983999999999996, 0, 0.0000000000000000
25, 0, 0, -10.0833900000000000, 0, 0.0000000000000000
26, 0, 0, 22.7946199999999980, 0, 0.0000000000000000
27, 0, 0, -5.4887220000000001, 0, 0.0000000000000000
28, 0, 0, -14.0016599999999990, 0, 0.0000000000000000
29, 0, 0, 7.1042280000000000, 0, 0.0000000000000000
30, 0, 0, 2.8339680000000000, 0, 0.0000000000000000
31, 0, 0, 6.0458460000000001, 0, 0.0000000000000000
32, 0, 0, -5.3857379999999999, 0, 0.0000000000000000
33, 0, 0, -8.7186599999999999, 0, 0.0000000000000000
34, 0, 0, 0.3253780000000000, 0, 0.0000000000000000
35, 0, 0, 20.1248399999999990, 0, 0.0000000000000000
36, 0, 0, 13.3826300000000010, 0, 0.0000000000000000
37, 0, 0, 4.8638459999999997, 0, 0.0000000000000000
38, 0, 0, 3.5412330000000001, 0, 0.0000000000000000
39, 0, 0, -6.2748330000000001, 0, 0.0000000000000000
40, 0, 0, -1.7430880000000000, 0, 0.0000000000000000
41, 0, 0, -4.4581920000000004, 0, 0.0000000000000000
42, 0, 0, 3.6694840000000002, 0, 0.0000000000000000
43, 0, 0, 3.6678549999999999, 0, 0.0000000000000000
44, 0, 0, 1.5201769999999999, 0, 0.0000000000000000
45, 0, 0, 3.6192510000000002, 0, 0.0000000000000000
46, 0, 0, -10.4652800000000000, 0, 0.0000000000000000
47, 0, 0, -8.8892159999999993, 0, 0.0000000000000000
48, 0, 0, 9.4095730000000000, 0, 0.0000000000000000
49, 0, 0, -8.9924569999999999, 0, 0.0000000000000000
50, 0, 0, -6.7906829999999996, 0, 0.0000000000000000
51, 0, 0, 19.3078399999999990, 0, 0.0000000000000000
52, 0, 0, 0.9242450000000000, 0, 0.0000000000000000
53, 0, 0, -9.1193749999999998, 0, 0.0000000000000000
54, 0, 0, -6.1058100000000000, 0, 0.0000000000000000
55, 0, 0, 1.6600750000000000, 0, 0.0000000000000000
56, 0, 0, -3.8338079999999999, 0, 0.0000000000000000
57, 0, 0, 17.6129700000000010, 0, 0.0000000000000000
58, 0, 0, -0.6069400000000000, 0, 0.0000000000000000
59, 0, 0, 9.9933680000000003, 0, 0.0000000000000000
60, 0, 0, -8.0696030000000007, 0, 0.0000000000000000
61, 0, 0, -3.7949530000000000, 0, 0.0000000000000000
62, 0, 0, 7.0166199999999996, 0, 0.0000000000000000
63, 0, 0, -14.5375099999999990, 0, 0.0000000000000000
64, 0, 0, 0.4335560000000000, 0, 0.0000000000000000
65, 0, 0, 17.5307400000000020, 0, 0.0000000000000000
66, 0, 0, -6.6026730000000002, 0, 0.0000000000000000
67, 0, 0, -6.3087330000000001, 0, 0.0000000000000000
68, 0, 0, 6.3278900000000000, 0, 0.0000000000000000
69, 0, 0, 9.9295939999999998, 0, 0.0000000000000000
70, 0, 0, 7.9086569999999998, 0, 0.0000000000000000
71, 0, 0, 8.2327759999999994, 0, 0.0000000000000000
72, 0, 0, -5.4520489999999997, 0, 0.0000000000000000
73, 0, 0, -9.1272950000000002, 0, 0.0000000000000000
74, 0, 0, -5.0522660000000004, 0, 0.0000000000000000
75, 0, 0, -12.7014999999999990, 0, 0.0000000000000000
76, 0, 0, -17.8451700000000000, 0, 0.0000000000000000
77, 0, 0, 21.8261499999999980, 0, 0.0000000000000000
78, 0, 0, 2.4784259999999998, 0, 0.0000000000000000
79, 0, 0, 2.5550649999999999, 0, 0.0000000000000000
80, 0, 0, -7.6506639999999999, 0, 0.0000000000000000
81, 0, 0, 5.8824980000000000, 0, 0.0000000000000000
82, 0, 0, -6.3059089999999998, 0, 0.0000000000000000
83, 0, 0, 5.2822300000000002, 0, 0.0000000000000000
84, 0, 0, 7.8700780000000004, 0, 0.0000000000000000
85, 0, 0, -18.2376600000000020, 0, 0.0000000000000000
86, 0, 0, -5.7307420000000002, 0, 0.0000000000000000
87, 0, 0, -10.1400400000000010, 0, 0.0000000000000000
88, 0, 0, -6.5819690000000000, 0, 0.0000000000000000
89, 0, 0, -18.5387500000000000, 0, 0.0000000000000000
90, 0, 0, -6.3471310000000001, 0, 0.0000000000000000
91, 0, 0, 14.2869400000000000, 0, 0.0000000000000000
92, 0, 0, 5.1392069999999999, 0, 0.0000000000000000
93, 0, 0, -5.2935420000000004, 0, 0.0000000000000000
94, 0, 0, 10.1367999999999990, 0, 0.0000000000000000
95, 0, 0, 4.0344020000000000, 0, 0.0000000000000000
96, 0, 0, 5.0116800000000001, 0, 0.0000000000000000
97, 0, 0, -3.1046909999999999, 0, 0.0000000000000000
98, 0, 0, 2.2644329999999999, 0, 0.0000000000000000
99, 0, 0, -5.8474370000000002, 0, 0.0000000000000000
100, 0, 0, 27.3527500000000000, 0, 0.0000000000000000
101, 78, 53, -10.0156500000000010, 2800, 0.0000000000000000
102, 78, 53, 0.1182060000000000, 2800, 0.0000000000000000
103, 78, 53, 7.4849199999999998, 2800, 0.0000000000000000
104, 78, 53, 3.7564540000000002, 2800, 0.0000000000000000
105, 78, 53, 1.3960610000000000, 2800, 0.0000000000000000
106, 78, 53, -4.9514860000000001, 2800, 0.0000000000000000
